"MDATE","RIQI","SENSOR_ID","SENSOR_NO","SENSOR_POSITION_JG","F11","F12","F13","F14","F15","F16","M_RESULT","REMARK1","REMARK2","REMARK3","REMARK4"
"2023-05-09 15:59:05","2023-05-09","SLS04","SLS04","1号索塔","1723.795","1628.108","1869.494","1809.364","1669.460","1700.771","2677.448","-371.552","-.122","正常",""
"2023-05-09 15:59:05","2023-05-09","SLX13","SLX13","5号索塔","1806.426","1735.317","1696.440","1677.690","1732.067","1725.651","3505.263","56.263",".016","正常",""
"2023-05-09 15:59:05","2023-05-09","SLS08","SLS08","1号索塔","1671.316","1552.109","1532.928","1684.848","1481.429","1631.531","5835.225","78.225",".014","正常",""
"2023-05-09 15:59:05","2023-05-09","SLX09","SLX09","5号索塔","1609.026","1494.717","1654.491","1576.266","1705.854","1439.664","7003.392","73.392",".011","正常",""
"2023-05-09 15:59:05","2023-05-09","SLX20","SLX20","6号索塔","1616.306","1715.104","1756.949","1776.698","1565.722","1673.407","3329.756","31.756",".01","正常",""
"2023-05-09 15:59:05","2023-05-09","SLS03","SLS03","1号索塔","1793.716","1752.962","1797.841","1685.446","1541.115","1693.328","3206.521","61.521",".02","正常",""
"2023-05-09 15:59:05","2023-05-09","SLS14","SLS14","2号索塔","1336.169","1668.181","1550.484","1381.754","1844.598","1539.768","3752.876","55.876",".015","正常",""
"2023-05-09 15:59:05","2023-05-09","SLS02","SLS02","1号索塔","1741.152","1707.706","1715.042","1619.684","1735.979","1618.731","3595.346","68.346",".019","正常",""
"2023-05-09 15:59:05","2023-05-09","SLS07","SLS07","1号索塔","1549.462","1603.773","1682.853","1721.845","1640.398","1657.278","3630.053","64.053",".018","正常",""
"2023-05-09 15:59:05","2023-05-09","SLX18","SLX18","6号索塔","0.000","0.000","0.000","1506.022","1397.871","0.000","3779.115","16.115",".004","正常",""
"2023-05-09 15:59:05","2023-05-09","SLX16","SLX16","5号索塔","1562.505","1513.696","1683.195","1668.418","1654.312","1653.480","6778.841","78.841",".012","正常",""
"2023-05-09 15:59:05","2023-05-09","SLS05","SLS05","1号索塔","1705.008","1738.268","1784.390","1698.648","1719.299","1738.924","2915.808","72.808",".026","正常",""
"2023-05-09 15:59:05","2023-05-09","SLS16","SLS16","2号索塔","1674.205","1721.594","1752.533","1604.181","1649.060","1694.164","6771.343","71.343",".011","正常",""
"2023-05-08 22:00:26","2023-05-08","SLX06","SLX06","4号索塔","0.000","0.000","0.000","0.000","0.000","0.000","12439.915","9482.915","3.207","正常",""
"2023-05-08 22:00:26","2023-05-08","SLX10","SLX10","5号索塔","1573.762","1645.848","1489.312","1549.664","1620.230","1556.458","4268.412","45.412",".011","正常",""
"2023-05-08 22:00:26","2023-05-08","SLS23","SLS23","3号索塔","1571.103","1655.771","1681.903","1458.910","1439.615","1710.195","3979.87","37.87",".01","正常",""
"2023-05-08 22:00:26","2023-05-08","SLS02","SLS02","1号索塔","1741.881","1710.846","1715.161","1618.102","1735.658","1619.660","3590.373","63.373",".018","正常",""
"2023-05-08 22:00:26","2023-05-08","SLX18","SLX18","6号索塔","0.000","0.000","0.000","1505.092","1397.526","0.000","3784.484","21.484",".006","正常",""
"2023-05-08 22:00:26","2023-05-08","SLX20","SLX20","6号索塔","1615.285","1714.630","1756.673","1775.352","1564.956","1673.090","3337.372","39.372",".012","正常",""
"2023-05-08 22:00:26","2023-05-08","SLS20","SLS20","3号索塔","1834.864","359.173","1717.829","1550.549","1585.645","0.000","6595.712","3297.712","1","正常",""
"2023-05-08 22:00:26","2023-05-08","SLS19","SLS19","3号索塔","1578.753","1650.452","1609.292","1615.007","1607.188","1669.124","3350.714","23.714",".007","正常",""
"2023-05-08 22:00:26","2023-05-08","SLS13","SLS13","2号索塔","1790.552","1757.916","1678.501","1579.051","1696.286","1631.159","3494.508","45.508",".013","正常",""
"2023-05-08 22:00:26","2023-05-08","SLS09","SLS09","2号索塔","0.000","0.000","0.000","0.000","0.000","0.000","6930","0","0","正常",""
"2023-05-08 22:00:26","2023-05-08","SLS07","SLS07","1号索塔","1549.261","1603.671","1683.131","1721.460","1640.761","1658.257","3628.578","62.578",".018","正常",""
"2023-05-08 22:00:26","2023-05-08","SLX03","SLX03","4号索塔","0.000","0.000","0.000","0.000","0.000","0.000","12690.427","9545.427","3.035","正常",""
"2023-05-08 22:00:26","2023-05-08","SLX21","SLX21","6号索塔","1709.862","1737.326","1644.839","1587.434","1578.566","1601.683","3407.307","35.307",".01","正常",""
"2023-05-08 22:00:26","2023-05-08","SLX08","SLX08","4号索塔","0.000","0.000","0.000","0.000","0.000","0.000","18628.659","12871.659","2.236","正常",""
"2023-05-08 22:00:26","2023-05-08","SLS24","SLS24","3号索塔","1533.245","1588.348","1510.582","1482.472","1662.990","1603.818","6319.279","65.279",".01","正常",""
"2023-05-08 22:00:26","2023-05-08","SLS10","SLS10","2号索塔","1569.513","1458.914","1413.497","1591.598","1560.712","1504.127","4260.736","37.736",".009","正常",""
"2023-05-08 22:00:26","2023-05-08","SLX07","SLX07","4号索塔","0.000","0.000","0.000","0.000","0.000","0.000","11097.315","7531.315","2.112","正常",""
"2023-05-08 22:00:26","2023-05-08","SLS12","SLS12","2号索塔","1651.386","1645.847","1700.507","1659.401","1781.056","1689.525","3517.413","45.413",".013","正常",""
"2023-05-08 22:00:26","2023-05-08","SLS04","SLS04","1号索塔","1723.797","1628.209","1869.590","1809.340","1669.466","1701.564","2675.658","-373.342","-.122","正常",""
"2023-05-08 22:00:26","2023-05-08","SLS15","SLS15","2号索塔","1935.104","1579.042","1716.200","1616.885","1337.049","1687.329","4201.321","27.321",".007","正常",""
"2023-05-08 22:00:26","2023-05-08","SLS03","SLS03","1号索塔","1794.016","1753.028","1797.870","1685.595","1541.281","1693.396","3205.09","60.09",".019","正常",""
"2023-05-08 22:00:26","2023-05-08","SLX09","SLX09","5号索塔","1608.590","1494.388","1653.707","1575.107","1704.646","1439.093","7014.365","84.365",".012","正常",""
"2023-05-08 22:00:26","2023-05-08","SLX23","SLX23","6号索塔","1682.224","1672.599","1637.426","1556.205","1570.562","1589.053","3985.842","43.842",".011","正常",""
"2023-05-08 22:00:26","2023-05-08","SLX11","SLX11","5号索塔","1623.607","1662.139","1750.963","1600.676","1669.421","1594.418","3797.061","51.061",".014","正常",""
"2023-05-08 22:00:26","2023-05-08","SLX04","SLX04","4号索塔","1647.275","1729.611","1630.106","1760.628","0.000","0.000","6539.948","3490.948","1.145","正常",""
"2023-05-08 22:00:26","2023-05-08","SLS11","SLS11","2号索塔","1712.379","1738.208","1537.233","1449.764","1703.930","1579.544","3794.059","48.059",".013","正常",""
"2023-05-08 22:00:26","2023-05-08","SLS16","SLS16","2号索塔","1674.205","1721.224","1752.420","1604.095","1649.061","1694.094","6773.006","73.006",".011","正常",""
"2023-05-08 22:00:26","2023-05-08","SLS08","SLS08","1号索塔","1671.649","1552.091","1532.531","1684.360","1481.446","1632.435","5834.353","77.353",".013","正常",""
"2023-05-08 22:00:26","2023-05-08","SLS06","SLS06","1号索塔","1726.039","1766.653","1540.961","1712.266","1770.998","1719.073","3027.387","70.387",".024","正常",""
"2023-05-08 22:00:26","2023-05-08","SLS18","SLS18","3号索塔","1567.470","1776.610","1510.547","1513.397","1749.677","1497.147","3803.685","40.685",".011","正常",""
"2023-05-08 22:00:26","2023-05-08","SLX19","SLX19","6号索塔","1649.374","1673.978","1666.373","1590.451","1615.175","1738.416","3359.794","32.794",".01","正常",""
"2023-05-08 22:00:26","2023-05-08","SLX16","SLX16","5号索塔","1562.024","1513.004","1682.426","1667.805","1653.491","1652.859","6788.746","88.746",".013","正常",""
"2023-05-08 22:00:26","2023-05-08","SLX22","SLX22","6号索塔","1682.724","0.000","1680.656","1686.939","1752.557","1512.861","4711.708","1305.708",".383","正常",""
"2023-05-08 22:00:26","2023-05-08","SLX12","SLX12","5号索塔","1656.893","1580.799","1641.725","1779.005","1681.832","1623.603","3516.539","44.539",".013","正常",""
"2023-05-08 22:00:26","2023-05-08","SLX02","SLX02","4号索塔","1573.023","1612.983","1656.907","1768.252","1737.103","1659.140","3582.625","55.625",".016","正常",""
"2023-05-08 22:00:26","2023-05-08","SLX13","SLX13","5号索塔","1806.000","1734.742","1696.322","1678.004","1733.149","1725.200","3505.633","56.633",".016","正常",""
"2023-05-08 22:00:26","2023-05-08","SLS22","SLS22","3号索塔","1540.593","1595.800","1611.439","1740.450","1625.136","1773.826","3464.003","58.003",".017","正常",""
"2023-05-08 22:00:26","2023-05-08","SLX24","SLX24","6号索塔","1648.262","1598.030","1648.181","1629.465","1651.285","1591.878","6337.726","83.726",".013","正常",""
"2023-05-08 22:00:26","2023-05-08","SLS17","SLS17","3号索塔","1501.749","1486.286","1598.317","1665.420","1708.520","1545.398","6523.526","82.526",".013","正常",""
"2023-05-08 22:00:26","2023-05-08","SLS21","SLS21","3号索塔","1650.208","1594.402","1615.036","1687.544","1573.178","1662.981","3410.626","38.626",".011","正常",""
"2023-05-08 22:00:26","2023-05-08","SLS05","SLS05","1号索塔","1705.611","1738.418","1784.147","1698.480","1719.227","1739.066","2915.062","72.062",".025","正常",""
"2023-05-08 22:00:26","2023-05-08","SLX05","SLX05","4号索塔","0.000","0.000","0.000","0.000","0.000","0.000","12861.713","10018.713","3.524","正常",""
"2023-05-08 22:00:26","2023-05-08","SLS01","SLS01","1号索塔","1424.718","1606.769","1728.705","1526.690","1587.837","1730.454","5840.528","95.528",".017","正常",""
"2023-05-08 22:00:26","2023-05-08","SLS14","SLS14","2号索塔","1335.043","1669.820","1553.167","1380.536","1845.140","1539.369","3748.462","51.462",".014","正常",""
"2023-05-08 22:00:26","2023-05-08","SLX14","SLX14","5号索塔","1661.117","1655.443","1572.370","1568.883","1773.532","1457.466","3748.942","51.942",".014","正常",""
"2023-05-08 22:00:26","2023-05-08","SLX17","SLX17","6号索塔","1614.426","1481.740","1646.362","1600.445","1747.170","2936.090","6522.639","81.639",".013","正常",""
"2023-05-08 22:00:26","2023-05-08","SLX15","SLX15","5号索塔","1604.391","1524.309","1562.175","1510.505","1610.561","1562.590","4215.929","41.929",".01","正常",""
"2023-05-08 22:00:26","2023-05-08","SLX01","SLX01","4号索塔","1561.192","0.000","0.000","0.000","0.000","0.000","5807.428","62.428",".011","正常",""
"2023-05-09 00:00:22","2023-05-09","SLS06","SLS06","1号索塔","1725.771","1766.580","1540.743","1712.258","1770.931","1719.058","3028.555","71.555",".024","正常",""
"2023-05-09 00:00:22","2023-05-09","SLX16","SLX16","5号索塔","1562.220","1513.093","1682.440","1667.854","1653.678","1652.985","6787.126","87.126",".013","正常",""
"2023-05-09 00:00:22","2023-05-09","SLS13","SLS13","2号索塔","1790.487","1757.698","1678.210","1578.827","1695.213","1630.838","3498.479","49.479",".014","正常",""
"2023-05-09 00:00:22","2023-05-09","SLS02","SLS02","1号索塔","1741.968","1710.572","1715.095","1617.814","1735.504","1619.688","3591.437","64.437",".018","正常",""
"2023-05-09 00:00:22","2023-05-09","SLX22","SLX22","6号索塔","1682.549","0.000","1680.522","1686.528","1752.074","1512.378","4714.711","1308.711",".384","正常",""
"2023-05-09 00:00:22","2023-05-09","SLX19","SLX19","6号索塔","1649.013","1673.854","1666.016","1589.787","1614.549","1738.302","3363.745","36.745",".011","正常",""
"2023-05-09 00:00:22","2023-05-09","SLX20","SLX20","6号索塔","1615.218","1714.574","1756.741","1775.193","1564.558","1673.017","3338.57","40.57",".012","正常",""
"2023-05-09 00:00:22","2023-05-09","SLX01","SLX01","4号索塔","1560.947","0.000","0.000","0.000","0.000","0.000","5810.763","65.763",".011","正常",""
"2023-05-09 00:00:22","2023-05-09","SLX14","SLX14","5号索塔","1660.611","1655.235","1572.058","1568.781","1773.313","1457.064","3751.982","54.982",".015","正常",""
"2023-05-09 00:00:22","2023-05-09","SLS09","SLS09","2号索塔","0.000","0.000","0.000","0.000","0.000","0.000","6930","0","0","正常",""
"2023-05-09 00:00:22","2023-05-09","SLS08","SLS08","1号索塔","1671.715","1552.133","1532.621","1684.414","1481.529","1631.181","5836.566","79.566",".014","正常",""
"2023-05-09 00:00:22","2023-05-09","SLS07","SLS07","1号索塔","1549.229","1603.583","1683.189","1721.355","1640.737","1658.188","3628.986","62.986",".018","正常",""
"2023-05-09 00:00:22","2023-05-09","SLS17","SLS17","3号索塔","1501.629","1486.197","1598.364","1665.308","1708.508","1545.229","6524.599","83.599",".013","正常",""
"2023-05-09 00:00:22","2023-05-09","SLX15","SLX15","5号索塔","1604.331","1524.021","1562.020","1510.233","1610.496","1562.458","4217.357","43.357",".01","正常",""
"2023-05-09 00:00:22","2023-05-09","SLS14","SLS14","2号索塔","1334.729","1669.806","1553.142","1380.409","1845.118","1539.232","3749.44","52.44",".014","正常",""
"2023-05-09 00:00:22","2023-05-09","SLX05","SLX05","4号索塔","0.000","0.000","0.000","0.000","0.000","0.000","12861.713","10018.713","3.524","正常",""
"2023-05-06 22:00:20","2023-05-06","SLX17","SLX17","6号索塔","1610.250","1477.741","1642.953","1597.027","1744.666","2925.426","6573.924","132.924",".021","正常",""
"2023-05-06 22:00:20","2023-05-06","SLX23","SLX23","6号索塔","1678.432","1669.827","1633.937","1550.009","1569.527","1586.391","4016.619","74.619",".019","正常",""
"2023-05-06 22:00:20","2023-05-06","SLS20","SLS20","3号索塔","851.470","311.725","327.085","1547.703","1582.556","0.000","9575.71","6277.71","1.903","正常",""
"2023-05-06 22:00:20","2023-05-06","SLX24","SLX24","6号索塔","1644.115","1593.729","1643.939","1625.859","1648.749","1588.323","6393.142","139.142",".022","正常",""
"2023-05-06 22:00:20","2023-05-06","SLS08","SLS08","1号索塔","1668.243","1547.578","1529.435","1680.860","1479.955","1629.046","5879.567","122.567",".021","正常",""
"2023-05-06 22:00:20","2023-05-06","SLS11","SLS11","2号索塔","1709.652","1735.468","1535.377","1446.535","1701.730","1576.836","3821.026","75.026",".02","正常",""
"2023-05-06 22:00:20","2023-05-06","SLS05","SLS05","1号索塔","1704.453","1737.247","1782.607","1697.589","1717.457","1737.809","2929.578","86.578",".03","正常",""
"2023-05-06 22:00:20","2023-05-06","SLS04","SLS04","1号索塔","1698.812","1625.995","1867.469","1698.922","1699.097","1700.099","2887.266","-161.734","-.053","正常",""
"2023-05-06 22:00:20","2023-05-06","SLX06","SLX06","4号索塔","0.000","0.000","0.000","0.000","0.000","0.000","12439.915","9482.915","3.207","正常",""
"2023-05-06 22:00:20","2023-05-06","SLS17","SLS17","3号索塔","1498.000","1481.493","1594.593","1662.494","1705.113","1538.635","6584.058","143.058",".022","正常",""
"2023-05-06 22:00:20","2023-05-06","SLS21","SLS21","3号索塔","1649.300","1593.287","1613.912","1685.536","1571.964","1661.475","3424.549","52.549",".016","正常",""
"2023-05-06 22:00:20","2023-05-06","SLS12","SLS12","2号索塔","1648.997","1642.331","1698.876","1656.968","1778.533","1687.088","3544.447","72.447",".021","正常",""
"2023-05-06 22:00:20","2023-05-06","SLS16","SLS16","2号索塔","1670.687","1718.259","1750.261","1600.062","1645.504","1691.246","6821.699","121.699",".018","正常",""
"2023-05-06 22:00:20","2023-05-06","SLX10","SLX10","5号索塔","1571.363","1642.502","1488.101","1546.970","1616.883","1553.990","4291.768","68.768",".016","正常",""
"2023-05-06 22:00:20","2023-05-06","SLX13","SLX13","5号索塔","1804.467","1732.278","1693.396","1675.609","1730.377","1723.201","3531.758","82.758",".024","正常",""
"2023-05-09 00:00:22","2023-05-09","SLS03","SLS03","1号索塔","1793.707","1752.977","1797.664","1685.459","1541.254","1693.379","3206.505","61.505",".02","正常",""
"2023-05-09 00:00:22","2023-05-09","SLX12","SLX12","5号索塔","1656.985","1580.951","1641.759","1778.983","1681.862","1623.661","3515.943","43.943",".013","正常",""
"2023-05-09 00:00:22","2023-05-09","SLS01","SLS01","1号索塔","1424.693","1606.649","1728.713","1526.608","1587.830","1730.477","5840.98","95.98",".017","正常",""
"2023-05-09 00:00:22","2023-05-09","SLX24","SLX24","6号索塔","1648.198","1597.886","1647.284","1629.236","1651.231","1591.622","6341.813","87.813",".014","正常",""
"2023-05-09 00:00:22","2023-05-09","SLX06","SLX06","4号索塔","0.000","0.000","0.000","0.000","0.000","0.000","12439.915","9482.915","3.207","正常",""
"2023-05-09 00:00:22","2023-05-09","SLX11","SLX11","5号索塔","1623.167","1661.978","1750.670","1600.662","1669.293","1594.304","3799.124","53.124",".014","正常",""
"2023-05-09 00:00:22","2023-05-09","SLS19","SLS19","3号索塔","1578.400","1650.078","1609.041","1614.452","1606.938","1669.209","3353.66","26.66",".008","正常",""
"2023-05-09 00:00:22","2023-05-09","SLX18","SLX18","6号索塔","0.000","0.000","0.000","1504.284","1396.767","0.000","3790.977","27.977",".007","正常",""
"2023-05-09 00:00:22","2023-05-09","SLX07","SLX07","4号索塔","0.000","0.000","0.000","0.000","0.000","0.000","11097.315","7531.315","2.112","正常",""
"2023-05-09 00:00:22","2023-05-09","SLX08","SLX08","4号索塔","0.000","0.000","0.000","0.000","0.000","0.000","18628.659","12871.659","2.236","正常",""
"2023-05-09 00:00:22","2023-05-09","SLS11","SLS11","2号索塔","1712.166","1737.801","1536.913","1449.536","1703.885","1579.124","3796.904","50.904",".014","正常",""
"2023-05-09 00:00:22","2023-05-09","SLX10","SLX10","5号索塔","1573.421","1645.466","1489.182","1549.178","1619.776","1556.083","4271.682","48.682",".012","正常",""
"2023-05-09 00:00:22","2023-05-09","SLS05","SLS05","1号索塔","1705.503","1738.367","1784.088","1698.231","1719.010","1738.993","2916.462","73.462",".026","正常",""
"2023-05-09 00:00:22","2023-05-09","SLX04","SLX04","4号索塔","1647.428","1729.744","1630.270","1760.519","0.000","0.000","6539.349","3490.349","1.145","正常",""
"2023-05-09 00:00:22","2023-05-09","SLS24","SLS24","3号索塔","1533.190","1587.982","1510.186","1481.917","1663.300","1603.746","6321.847","67.847",".011","正常",""
"2023-05-09 00:00:22","2023-05-09","SLS10","SLS10","2号索塔","1569.397","1458.679","1413.214","1591.387","1560.625","1504.123","4262.074","39.074",".009","正常",""
"2023-05-09 00:00:22","2023-05-09","SLS16","SLS16","2号索塔","1673.448","1720.981","1752.087","1603.991","1648.800","1693.754","6778.259","78.259",".012","正常",""
"2023-05-09 00:00:22","2023-05-09","SLX03","SLX03","4号索塔","0.000","0.000","0.000","0.000","0.000","0.000","12690.427","9545.427","3.035","正常",""
"2023-05-09 00:00:22","2023-05-09","SLS20","SLS20","3号索塔","311.726","0.000","311.753","1549.925","1585.160","1725.918","8359.658","5061.658","1.535","正常",""
"2023-05-09 00:00:22","2023-05-09","SLS23","SLS23","3号索塔","1570.677","1655.518","1681.752","1458.452","1439.587","1710.024","3982.104","40.104",".01","正常",""
"2023-05-09 00:00:22","2023-05-09","SLX09","SLX09","5号索塔","1608.705","1494.284","1653.598","1574.900","1704.575","1438.887","7015.728","85.728",".012","正常",""
"2023-05-09 00:00:22","2023-05-09","SLX17","SLX17","6号索塔","1614.137","1481.303","1646.045","1600.187","1747.030","1480.575","6526.826","85.826",".013","正常",""
"2023-05-09 00:00:22","2023-05-09","SLS18","SLS18","3号索塔","1567.216","1776.527","1510.393","1513.221","1749.260","1496.923","3805.699","42.699",".011","正常",""
"2023-05-09 00:00:22","2023-05-09","SLS04","SLS04","1号索塔","1722.735","1628.428","1869.866","1809.755","1670.104","1701.950","2674.027","-374.973","-.123","正常",""
"2023-05-09 00:00:22","2023-05-09","SLX13","SLX13","5号索塔","1805.820","1734.574","1696.280","1677.613","1732.800","1724.911","3508.268","59.268",".017","正常",""
"2023-05-09 00:00:22","2023-05-09","SLS15","SLS15","2号索塔","1934.458","1578.632","1715.937","1616.540","1336.904","1687.131","4204.594","30.594",".007","正常",""
"2023-05-09 00:00:22","2023-05-09","SLX21","SLX21","6号索塔","1709.418","1736.880","1644.641","1587.269","1578.493","1601.529","3409.995","37.995",".011","正常",""
"2023-05-09 00:00:22","2023-05-09","SLS22","SLS22","3号索塔","1540.585","1595.076","1611.217","1740.172","1624.852","1773.832","3466.66","60.66",".018","正常",""
"2023-05-09 00:00:22","2023-05-09","SLS12","SLS12","2号索塔","1651.554","1645.949","1700.660","1659.460","1781.235","1689.683","3515.919","43.919",".013","正常",""
"2023-05-09 00:00:22","2023-05-09","SLX02","SLX02","4号索塔","1572.981","1612.705","1656.816","1768.058","1737.074","1659.029","3583.807","56.807",".016","正常",""
"2023-05-09 00:00:22","2023-05-09","SLS21","SLS21","3号索塔","1650.160","1594.562","1615.097","1687.370","1573.029","1663.048","3410.78","38.78",".012","正常",""
"2023-05-09 00:00:22","2023-05-09","SLX23","SLX23","6号索塔","1681.627","1672.040","1637.058","1555.853","1569.969","1588.754","3990.141","48.141",".012","正常",""
"2023-05-09 01:59:09","2023-05-09","SLX09","SLX09","5号索塔","1608.730","1494.159","1653.587","1574.821","1704.649","1438.896","7015.957","85.957",".012","正常",""
"2023-05-09 01:59:09","2023-05-09","SLS17","SLS17","3号索塔","1501.471","1486.082","1597.973","1664.961","1708.453","1544.873","6528.029","87.029",".014","正常",""
"2023-05-09 01:59:09","2023-05-09","SLX20","SLX20","6号索塔","1615.280","1714.543","1756.651","1775.131","1564.451","1673.033","3338.96","40.96",".012","正常",""
"2023-05-09 01:59:09","2023-05-09","SLX06","SLX06","4号索塔","0.000","0.000","0.000","0.000","0.000","0.000","12439.915","9482.915","3.207","正常",""
"2023-05-09 01:59:09","2023-05-09","SLX14","SLX14","5号索塔","1660.422","1655.121","1571.792","1568.800","1773.206","1456.904","3753.404","56.404",".015","正常",""
"2023-05-09 01:59:09","2023-05-09","SLS20","SLS20","3号索塔","311.746","1800.757","1876.583","358.019","311.757","1725.980","7295.097","3997.097","1.212","正常",""
"2023-05-09 01:59:09","2023-05-09","SLS14","SLS14","2号索塔","1334.259","1669.636","1552.853","1380.395","1845.207","1539.365","3750.528","53.528",".014","正常",""
"2023-05-09 01:59:09","2023-05-09","SLX08","SLX08","4号索塔","0.000","0.000","0.000","0.000","0.000","0.000","18628.659","12871.659","2.236","正常",""
"2023-05-09 01:59:09","2023-05-09","SLS22","SLS22","3号索塔","1540.111","1597.061","1611.151","1740.031","1624.585","1773.786","3464.963","58.963",".017","正常",""
"2023-05-09 01:59:09","2023-05-09","SLS13","SLS13","2号索塔","1790.139","1757.456","1677.924","1578.422","1694.771","1630.318","3502.536","53.536",".016","正常",""
"2023-05-09 01:59:09","2023-05-09","SLS12","SLS12","2号索塔","1651.566","1645.826","1700.519","1659.468","1781.300","1689.734","3516.142","44.142",".013","正常",""
"2023-05-09 01:59:09","2023-05-09","SLX15","SLX15","5号索塔","1604.333","1523.957","1562.043","1510.265","1610.542","1562.376","4217.418","43.418",".01","正常",""
"2023-05-09 01:59:09","2023-05-09","SLX19","SLX19","6号索塔","1648.694","1673.808","1665.822","1589.423","1614.234","1738.239","3366.035","39.035",".012","正常",""
"2023-05-09 01:59:09","2023-05-09","SLS24","SLS24","3号索塔","1533.304","1587.908","1510.159","1481.734","1663.167","1603.699","6322.687","68.687",".011","正常",""
"2023-05-09 01:59:09","2023-05-09","SLS04","SLS04","1号索塔","1723.965","1628.278","1869.671","1809.483","1669.713","1701.641","2674.199","-374.801","-.123","正常",""
"2023-05-09 01:59:09","2023-05-09","SLX10","SLX10","5号索塔","1573.403","1645.273","1489.060","1548.880","1619.627","1555.753","4273.344","50.344",".012","正常",""
"2023-05-09 01:59:09","2023-05-09","SLS09","SLS09","2号索塔","0.000","0.000","0.000","0.000","0.000","0.000","6930","0","0","正常",""
"2023-05-09 01:59:09","2023-05-09","SLS18","SLS18","3号索塔","1566.476","1776.034","1510.237","1512.905","1749.242","1496.497","3808.961","45.961",".012","正常",""
"2023-05-09 01:59:09","2023-05-09","SLS02","SLS02","1号索塔","1741.925","1710.372","1715.033","1617.645","1735.504","1619.264","3592.848","65.848",".019","正常",""
"2023-05-09 01:59:09","2023-05-09","SLX12","SLX12","5号索塔","1656.900","1580.972","1641.751","1778.962","1681.774","1623.593","3516.391","44.391",".013","正常",""
"2023-05-09 01:59:09","2023-05-09","SLS07","SLS07","1号索塔","1549.050","1603.384","1683.239","1721.167","1640.401","1657.585","3631.258","65.258",".018","正常",""
"2023-05-09 01:59:09","2023-05-09","SLX01","SLX01","4号索塔","1561.459","0.000","0.000","0.000","0.000","0.000","5803.793","58.793",".01","正常",""
"2023-05-09 01:59:09","2023-05-09","SLS11","SLS11","2号索塔","1712.397","1737.447","1536.491","1448.660","1703.603","1578.744","3800.379","54.379",".015","正常",""
"2023-05-09 01:59:09","2023-05-09","SLS23","SLS23","3号索塔","1570.169","1655.066","1681.312","1458.026","1439.167","1709.698","3985.983","43.983",".011","正常",""
"2023-05-09 01:59:09","2023-05-09","SLS19","SLS19","3号索塔","1578.233","1649.879","1608.707","1613.934","1605.923","1669.846","3356.389","29.389",".009","正常",""
"2023-05-09 01:59:09","2023-05-09","SLX24","SLX24","6号索塔","1648.238","1597.891","1647.331","1629.240","1651.279","1591.736","6341.175","87.175",".014","正常",""
"2023-05-09 01:59:09","2023-05-09","SLX02","SLX02","4号索塔","1572.700","1612.471","1656.772","1767.904","1736.889","1658.740","3585.676","58.676",".017","正常",""
"2023-05-09 01:59:09","2023-05-09","SLX23","SLX23","6号索塔","1681.562","1671.866","1636.679","1555.549","1569.624","1588.539","3992.414","50.414",".013","正常",""
